Kode_Distributor,Tahun,Bulan,Salesman,Kode_Outlet,Nama_Outlet,Type_Outlet,Kode_Produk,Unit,HET,Value_HET
01A146,2016,5,IRMA,MDN00610,WINSS SHOP,RETAIL,6P4PRCM90,29,32000,928000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4ELBL11,3,31000,93000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4EPBR11,6,25000,150000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PCMN83,3,32000,96000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS11,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS12,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS14,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS15,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS16,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS17,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS18,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS20,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS21,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS22,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS23,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS25,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS26,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS27,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS28,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS29,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS30,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS31,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS32,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS33,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS35,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS37,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS38,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS39,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS40,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS41,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS42,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS43,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS44,2,28000,56000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS45,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS46,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS47,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS48,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PLDS49,3,28000,84000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PRCM82,3,32000,96000
01A146,2016,5,SIDEMPUAN,MDN00621,ZAE PRIMA,RETAIL,6P4PRCM84,3,32000,96000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PCMN81,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PCMN83,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PRCM82,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PRCM86,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PRCM87,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PRCM89,2,32000,64000
01A146,2016,5,IBNU,MDN00624,AUDREY COS,RETAIL,6P4PRCM90,2,32000,64000
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRB12,3,14800,44400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRB21,4,8600,34400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRG22,4,8600,34400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRM22,6,8600,51600
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRP22,6,8600,51600
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMRR22,4,8600,34400
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMSE11,6,17500,105000
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2LMSS11,3,17500,52500
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2SSEN31,6,5800,34800
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2SSMJ21,6,10500,63000
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2SSMJ31,6,7800,46800
01A146,2016,5,IBNU,MDN00629,TOKO HAPPY,RETAIL,6P2SSNA31,6,5800,34800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRB21,24,8600,206400
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRG22,3,8600,25800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRM22,3,8600,25800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRP22,6,8600,51600
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRQ21,3,8600,25800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRR22,3,8600,25800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMRW22,3,8600,25800
01A146,2016,5,ANDRI,MDN00630,TOKO JAYA,RETAIL,6P2LMSB22,3,8600,25800
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4BODS11,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4BODS12,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4ESDS14,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4ESDS15,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4ESDS16,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4ESDS17,2,32000,64000
01A146,2016,5,IRMA,MDN00631,TOKO OCHA,RETAIL,6P4ESDS20,2,32000,64000
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2HNBR11,6,5000,30000
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRB12,6,14800,88800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRB22,3,8600,25800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRM12,1,14800,14800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRP12,1,14800,14800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRP22,3,8600,25800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMRW22,3,8600,25800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMSB12,1,14800,14800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2LMSB22,3,8600,25800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2SBES12,2,3900,7800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2SBWH12,8,3900,31200
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2SBZN12,2,3900,7800
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2SSMJ21,3,10500,31500
01A146,2016,5,IRMA,MDN00657,FLASH MART,RETAIL,6P2SSMJ31,3,7800,23400
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRB12,12,14800,177600
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRB22,12,8600,103200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRP12,4,14800,59200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRP12,4,14800,59200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRP22,4,8600,34400
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMRW22,4,8600,34400
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMSB12,4,14800,59200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2LMSB22,4,8600,34400
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2SSBE31,4,5800,23200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2SSEN31,4,5800,23200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2SSMJ31,6,7800,46800
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2SSNA31,4,5800,23200
01A146,2016,5,IBNU,MDN00666,TK.UJANG,RETAIL,6P2SSRO31,4,5800,23200
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PCMN81,24,32000,768000
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PRCM82,10,32000,320000
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PRCM86,12,32000,384000
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PRCM87,24,32000,768000
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PRCM89,36,32000,1152000
01A146,2016,5,IRMA,MDN00668,TOKO ERNA PAJUS,RETAIL,6P4PRCM90,36,32000,1152000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2CCKW21,24,16500,396000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2CCKW21,12,16500,198000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMRB12,12,14800,177600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMRP12,12,14800,177600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMRP12,12,14800,177600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMSB12,12,14800,177600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMSE11,3,17500,52500
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMSE11,3,17500,52500
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMSS11,3,17500,52500
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMSS11,3,17500,52500
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LMST21,6,16000,96000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LPBE12,6,21000,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LPBE12,6,21000,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LPMU12,6,21000,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LPSU12,6,21000,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2LPSU12,6,21000,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SBES12,12,3900,46800
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SBWH12,24,3900,93600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SBZN12,24,3900,93600
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SSBE21,12,9500,114000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SSMJ21,12,10500,126000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SSNA21,12,9500,114000
01A146,2016,5,IRMA,MDN00675,PONDOK INDAH PASAR BUAH,RETAIL,6P2SSRO21,12,9500,114000
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2CCKA21,3,15200,45600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2CCKA31,3,8500,25500
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRB12,6,14800,88800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRG22,3,8600,25800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRM12,3,14800,44400
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRP12,6,14800,88800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRP12,6,14800,88800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRP22,6,8600,51600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMRQ21,3,8600,25800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMSB22,6,8600,51600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2LMSE11,3,17500,52500
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SBES12,8,3900,31200
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SBWH12,6,3900,23400
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SBWH12,4,3900,15600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SBZN12,6,3900,23400
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSBE21,3,9500,28500
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSBE31,2,5800,11600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSEN31,2,5800,11600
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSMJ21,6,10500,63000
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSNA21,6,9500,57000
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSNA31,6,5800,34800
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSRO21,3,9500,28500
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSRO31,3,5800,17400
01A146,2016,5,IBNU,MDN00678,TANI SINURAYA,RETAIL,6P2SSRO31,2,5800,11600
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2CCKW31,6,9000,54000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2CCKW31,3,9000,27000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRB12,12,14800,177600
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRB22,12,8600,103200
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRG12,3,14800,44400
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRM22,12,8600,103200
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMRP22,12,8600,103200
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMSB12,3,14800,44400
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMSS11,3,17500,52500
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMST21,3,16000,48000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LMST21,3,16000,48000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2LPBE12,6,21000,126000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SBZN12,12,3900,46800
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSEN21,6,9500,57000
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSEN31,3,5800,17400
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSMJ21,9,10500,94500
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSMJ31,6,7800,46800
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSNA21,3,9500,28500
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSNA21,3,9500,28500
01A146,2016,5,IRMA,MDN00679,TK.DELI BARU,RETAIL,6P2SSRO31,6,5800,34800
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2CCKW31,12,9000,108000
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2LPBE11,12,38000,456000
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2LPBE12,12,21000,252000
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2SBES12,6,3900,23400
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2SBWH12,6,3900,23400
01A146,2016,5,ANDRI,MDN00692,ACEN,RETAIL,6P2SBZN12,6,3900,23400
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4PLDS12,3,28000,84000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4PLDS18,3,28000,84000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4PLDS26,3,28000,84000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4PLDS49,3,28000,84000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4TCDS50,3,26000,78000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4TCDS51,3,26000,78000
01A146,2016,5,ANDRI,MDN00693,ADRIAN,RETAIL,6P4TCDS52,6,26000,156000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2HNBL11,12,5000,60000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2HNBL11,12,5000,60000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2HNBR11,12,5000,60000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2LWAL21,12,16000,192000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2LWCB21,12,16000,192000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P2LWGT21,12,16000,192000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3LAJR11,12,11000,132000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3LAJR21,12,7000,84000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3LPTH11,24,12500,300000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3LPTH11,12,12500,150000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3LPTH21,12,7000,84000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3NCDC11,24,32500,780000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3PBDS11,24,10250,246000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P3PNDS11,24,9800,235200
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4BODS11,12,32000,384000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4EPBL11,36,25000,900000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4EPBL12,12,60000,720000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4EPBR11,84,25000,2100000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4ESDS12,12,32000,384000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4ESDS13,12,32000,384000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4ESDS16,12,32000,384000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4FPDS12,12,24000,288000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4FPDS12,3,24000,72000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PCMN81,48,32000,1536000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PCMN83,24,32000,768000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PLDS24,24,28000,672000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PLDS26,12,28000,336000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PLDS26,24,28000,672000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PRCM82,24,32000,768000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PRCM84,24,32000,768000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4PRCM89,48,32000,1536000
01A146,2016,5,ANDRI,MDN00694,AKIAT,RETAIL,6P4TCDS51,24,26000,624000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2CCKA31,6,8500,51000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2CCKW31,6,9000,54000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LMSE11,3,17500,52500
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LMSR11,3,17500,52500
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LMSS11,3,17500,52500
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LMST21,3,16000,48000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LPBE11,3,38000,114000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LPBE12,8,21000,168000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LPMU12,8,21000,168000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LPSU11,3,38000,114000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P2LPSU12,8,21000,168000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P3LAJR21,6,7000,42000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P3PLDS11,6,9000,54000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4PLDS26,6,28000,168000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4PLDS49,6,28000,168000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4PRCM82,3,32000,96000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4PRCM86,3,32000,96000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4TCDS50,3,26000,78000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4TCDS51,3,26000,78000
01A146,2016,5,ANDRI,MDN00711,ASUN PJK HORAS,RETAIL,6P4TCDS52,3,26000,78000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2HNBL11,72,5000,360000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2HNBR11,6,5000,30000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2HNBR11,18,5000,90000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2HNDB11,6,5000,30000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2HNDB11,18,5000,90000
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRB12,3,14800,44400
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRB21,3,8600,25800
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRP12,3,14800,44400
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRP12,6,14800,88800
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRP22,6,8600,51600
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2LMRW22,3,8600,25800
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2SSBE21,3,9500,28500
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2SSBE31,3,5800,17400
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2SSEN21,3,9500,28500
01A146,2016,5,ANDRI,MDN00726,SALON ALING,RETAIL,6P2SSEN31,3,5800,17400
